"Index"	"Med"	"LCI"	"HCI"	"ID"	"GrazeTime"	"Plot"	"Sample"	"Year"	"Treatment"	"Block"
"BNDVI"	0.547892720306513	0.203208556149733	0.787878787878788	"1WK_8_4_2018"	"1WK"	"8"	"4"	"2018"	"NO"	"3"
"BWDR"	-0.48989898989899	-0.737609329446064	-0.0852713178294573	"1WK_8_4_2018"	"1WK"	"8"	"4"	"2018"	"NO"	"3"
"CHIG"	2.41818181818182	0.302083333333333	5.70014705882332	"1WK_8_4_2018"	"1WK"	"8"	"4"	"2018"	"NO"	"3"
"GNDVI"	0.547325102880658	0.131221719457014	0.740264697134919	"1WK_8_4_2018"	"1WK"	"8"	"4"	"2018"	"NO"	"3"
"SRATG"	3.41818181818182	1.30208333333333	6.70014705882332	"1WK_8_4_2018"	"1WK"	"8"	"4"	"2018"	"NO"	"3"
"BNDVI"	0.50561797752809	0.0736842105263158	0.732484076433121	"1WK_8_5_2017"	"1WK"	"8"	"5"	"2017"	"NO"	"3"
"BWDR"	-0.533101045296167	-0.792260692464358	-0.213872832369942	"1WK_8_5_2017"	"1WK"	"8"	"5"	"2017"	"NO"	"3"
"CHIG"	1.95744680851064	0.123348017621145	5.33333333333333	"1WK_8_5_2017"	"1WK"	"8"	"5"	"2017"	"NO"	"3"
"GNDVI"	0.494623655913978	0.0580912863070539	0.727272727272727	"1WK_8_5_2017"	"1WK"	"8"	"5"	"2017"	"NO"	"3"
"SRATG"	2.95744680851064	1.12334801762115	6.33333333333333	"1WK_8_5_2017"	"1WK"	"8"	"5"	"2017"	"NO"	"3"
"BNDVI"	0.544776119402985	0.265536723163842	0.794871794871795	"1WK_8_5_2018"	"1WK"	"8"	"5"	"2018"	"NO"	"3"
"BWDR"	-0.493268053855569	-0.706036745406824	-0.0666666666666667	"1WK_8_5_2018"	"1WK"	"8"	"5"	"2018"	"NO"	"3"
"CHIG"	2.26086956521739	0.461077844311377	5.875	"1WK_8_5_2018"	"1WK"	"8"	"5"	"2018"	"NO"	"3"
"GNDVI"	0.530612244897959	0.187347931873479	0.746031746031746	"1WK_8_5_2018"	"1WK"	"8"	"5"	"2018"	"NO"	"3"
"SRATG"	3.26086956521739	1.46107784431138	6.875	"1WK_8_5_2018"	"1WK"	"8"	"5"	"2018"	"NO"	"3"
"BNDVI"	0.342657342657343	0.0563674321503132	0.52153203865278	"1WK_9_1_2017"	"1WK"	"9"	"1"	"2017"	"HI"	"3"
"BWDR"	-0.660777385159011	-0.798647035415838	-0.517449739164573	"1WK_9_1_2017"	"1WK"	"9"	"1"	"2017"	"HI"	"3"
"CHIG"	0.990909090909091	0.0851063829787233	2.54347826086957	"1WK_9_1_2017"	"1WK"	"9"	"1"	"2017"	"HI"	"3"
"GNDVI"	0.331306990881459	0.0408163265306122	0.559808612440191	"1WK_9_1_2017"	"1WK"	"9"	"1"	"2017"	"HI"	"3"
"SRATG"	1.99090909090909	1.08510638297872	3.54347826086957	"1WK_9_1_2017"	"1WK"	"9"	"1"	"2017"	"HI"	"3"
"BNDVI"	0.453658536585366	0.124378109452736	0.75609756097561	"1WK_9_1_2018"	"1WK"	"9"	"1"	"2018"	"HI"	"3"
"BWDR"	-0.579689703808181	-0.772406847935549	-0.162790697674419	"1WK_9_1_2018"	"1WK"	"9"	"1"	"2018"	"HI"	"3"
"CHIG"	1.69230769230769	0.25	6.4375	"1WK_9_1_2018"	"1WK"	"9"	"1"	"2018"	"HI"	"3"
"GNDVI"	0.458333333333333	0.111111111111111	0.762962962962963	"1WK_9_1_2018"	"1WK"	"9"	"1"	"2018"	"HI"	"3"
"SRATG"	2.69230769230769	1.25	7.4375	"1WK_9_1_2018"	"1WK"	"9"	"1"	"2018"	"HI"	"3"
"BNDVI"	0.391044776119403	0.00591715976331361	0.591400137268356	"1WK_9_2_2017"	"1WK"	"9"	"2"	"2017"	"HI"	"3"
"BWDR"	-0.628092577813248	-0.816216216216216	-0.439391099904597	"1WK_9_2_2017"	"1WK"	"9"	"2"	"2017"	"HI"	"3"
"CHIG"	1.15492957746479	0.0283400809716599	3.32142857142857	"1WK_9_2_2017"	"1WK"	"9"	"2"	"2017"	"HI"	"3"
"GNDVI"	0.366071428571429	0.0139720558882236	0.624161073825503	"1WK_9_2_2017"	"1WK"	"9"	"2"	"2017"	"HI"	"3"
"SRATG"	2.15492957746479	1.02834008097166	4.32142857142857	"1WK_9_2_2017"	"1WK"	"9"	"2"	"2017"	"HI"	"3"
"BNDVI"	0.482993197278912	0.150115473441109	0.731958762886598	"1WK_9_2_2018"	"1WK"	"9"	"2"	"2018"	"HI"	"3"
"BWDR"	-0.554192229038855	-0.761608425083772	-0.214953271028037	"1WK_9_2_2018"	"1WK"	"9"	"2"	"2018"	"HI"	"3"
"CHIG"	1.85074626865672	0.282722513089005	6.25	"1WK_9_2_2018"	"1WK"	"9"	"2"	"2018"	"HI"	"3"
"GNDVI"	0.48062015503876	0.123853211009174	0.757575757575758	"1WK_9_2_2018"	"1WK"	"9"	"2"	"2018"	"HI"	"3"
"SRATG"	2.85074626865672	1.28272251308901	7.25	"1WK_9_2_2018"	"1WK"	"9"	"2"	"2018"	"HI"	"3"
"BNDVI"	0.297491039426523	0.0817307692307692	0.461538461538462	"1WK_9_3_2017"	"1WK"	"9"	"3"	"2017"	"HI"	"3"
"BWDR"	-0.688199827734712	-0.789227166276347	-0.573033707865169	"1WK_9_3_2017"	"1WK"	"9"	"3"	"2017"	"HI"	"3"
"CHIG"	0.850467289719626	0.138392857142857	2.18367346938776	"1WK_9_3_2017"	"1WK"	"9"	"3"	"2017"	"HI"	"3"
"GNDVI"	0.298360655737705	0.0647181628392484	0.521951219512195	"1WK_9_3_2017"	"1WK"	"9"	"3"	"2017"	"HI"	"3"
"SRATG"	1.85046728971963	1.13839285714286	3.18367346938776	"1WK_9_3_2017"	"1WK"	"9"	"3"	"2017"	"HI"	"3"
"BNDVI"	0.405660377358491	0.130653266331658	0.710843373493976	"1WK_9_3_2018"	"1WK"	"9"	"3"	"2018"	"HI"	"3"
"BWDR"	-0.617458279845956	-0.769820971867008	-0.256544502617801	"1WK_9_3_2018"	"1WK"	"9"	"3"	"2018"	"HI"	"3"
"CHIG"	1.31372549019608	0.254437869822485	5.58823529411765	"1WK_9_3_2018"	"1WK"	"9"	"3"	"2018"	"HI"	"3"
"GNDVI"	0.396449704142012	0.112860892388451	0.736434108527132	"1WK_9_3_2018"	"1WK"	"9"	"3"	"2018"	"HI"	"3"
"SRATG"	2.31372549019608	1.25443786982249	6.58823529411765	"1WK_9_3_2018"	"1WK"	"9"	"3"	"2018"	"HI"	"3"
"BNDVI"	0.386430678466077	0	0.578313253012048	"1WK_9_4_2017"	"1WK"	"9"	"4"	"2017"	"HI"	"3"
"BWDR"	-0.631372549019608	-0.818181818181818	-0.455301455301455	"1WK_9_4_2017"	"1WK"	"9"	"4"	"2017"	"HI"	"3"
"CHIG"	1.23809523809524	0.0283400809716599	3.61538461538461	"1WK_9_4_2017"	"1WK"	"9"	"4"	"2017"	"HI"	"3"
"GNDVI"	0.382352941176471	0.0139720558882236	0.643835616438356	"1WK_9_4_2017"	"1WK"	"9"	"4"	"2017"	"HI"	"3"
"SRATG"	2.23809523809524	1.02834008097166	4.61538461538461	"1WK_9_4_2017"	"1WK"	"9"	"4"	"2017"	"HI"	"3"
"BNDVI"	0.434977578475336	0.147783251231527	0.741935483870968	"1WK_9_4_2018"	"1WK"	"9"	"4"	"2018"	"HI"	"3"
"BWDR"	-0.594936708860759	-0.762608252674478	-0.194029850746269	"1WK_9_4_2018"	"1WK"	"9"	"4"	"2018"	"HI"	"3"
"CHIG"	1.36111111111111	0.266666666666667	5.46153846153846	"1WK_9_4_2018"	"1WK"	"9"	"4"	"2018"	"HI"	"3"
"GNDVI"	0.40495867768595	0.117647058823529	0.731958762886598	"1WK_9_4_2018"	"1WK"	"9"	"4"	"2018"	"HI"	"3"
"SRATG"	2.36111111111111	1.26666666666667	6.46153846153846	"1WK_9_4_2018"	"1WK"	"9"	"4"	"2018"	"HI"	"3"
"BNDVI"	0.405405405405405	0.0408163265306122	0.608695652173913	"1WK_9_5_2017"	"1WK"	"9"	"5"	"2017"	"HI"	"3"
"BWDR"	-0.617647058823529	-0.804222648752399	-0.417322834645669	"1WK_9_5_2017"	"1WK"	"9"	"5"	"2017"	"HI"	"3"
"CHIG"	1.22222222222222	0.0493827160493827	3.61538461538461	"1WK_9_5_2017"	"1WK"	"9"	"5"	"2017"	"HI"	"3"
"GNDVI"	0.379310344827586	0.0240963855421687	0.643835616438356	"1WK_9_5_2017"	"1WK"	"9"	"5"	"2017"	"HI"	"3"
"SRATG"	2.22222222222222	1.04938271604938	4.61538461538461	"1WK_9_5_2017"	"1WK"	"9"	"5"	"2017"	"HI"	"3"
"BNDVI"	0.442231075697211	0.146118721461187	0.741935483870968	"1WK_9_5_2018"	"1WK"	"9"	"5"	"2018"	"HI"	"3"
"BWDR"	-0.589103291713961	-0.763319189061763	-0.194029850746269	"1WK_9_5_2018"	"1WK"	"9"	"5"	"2018"	"HI"	"3"
"CHIG"	1.30555555555556	0.247422680412371	5.14285714285714	"1WK_9_5_2018"	"1WK"	"9"	"5"	"2018"	"HI"	"3"
"GNDVI"	0.394957983193277	0.110091743119266	0.72	"1WK_9_5_2018"	"1WK"	"9"	"5"	"2018"	"HI"	"3"
"SRATG"	2.30555555555556	1.24742268041237	6.14285714285714	"1WK_9_5_2018"	"1WK"	"9"	"5"	"2018"	"HI"	"3"
"BNDVI"	0.43026706231454	0.180851063829787	0.592760180995475	"24H_1_1_2017"	"24H"	"1"	"1"	"2017"	"NO"	"1"
"BWDR"	-0.598667776852623	-0.748013620885358	-0.437699680511182	"24H_1_1_2017"	"24H"	"1"	"1"	"2017"	"NO"	"1"
"CHIG"	1.27368421052632	0.279761904761905	3.25	"24H_1_1_2017"	"24H"	"1"	"1"	"2017"	"NO"	"1"
"GNDVI"	0.389067524115756	0.122715404699739	0.619047619047619	"24H_1_1_2017"	"24H"	"1"	"1"	"2017"	"NO"	"1"
"SRATG"	2.27368421052632	1.2797619047619	4.25	"24H_1_1_2017"	"24H"	"1"	"1"	"2017"	"NO"	"1"
"BNDVI"	0.458904109589041	0.178947368421053	0.640718562874252	"24H_1_1_2018"	"24H"	"1"	"1"	"2018"	"NO"	"1"
"BWDR"	-0.575274177467597	-0.748878923766816	-0.37299771167048	"24H_1_1_2018"	"24H"	"1"	"1"	"2018"	"NO"	"1"
"CHIG"	1.95454545454545	0.303370786516854	5.11111111111111	"24H_1_1_2018"	"24H"	"1"	"1"	"2018"	"NO"	"1"
"GNDVI"	0.494252873563218	0.131707317073171	0.71875	"24H_1_1_2018"	"24H"	"1"	"1"	"2018"	"NO"	"1"
"SRATG"	2.95454545454545	1.30337078651685	6.11111111111111	"24H_1_1_2018"	"24H"	"1"	"1"	"2018"	"NO"	"1"
"BNDVI"	0.387755102040816	0.230769230769231	0.550200803212851	"24H_1_2_2017"	"24H"	"1"	"2"	"2017"	"NO"	"1"
"BWDR"	-0.630434782608696	-0.724137931034483	-0.48738379814077	"24H_1_2_2017"	"24H"	"1"	"2"	"2017"	"NO"	"1"
"CHIG"	1.16483516483516	0.486842105263158	2.625	"24H_1_2_2017"	"24H"	"1"	"2"	"2017"	"NO"	"1"
"GNDVI"	0.368055555555556	0.195767195767196	0.567567567567568	"24H_1_2_2017"	"24H"	"1"	"2"	"2017"	"NO"	"1"
"SRATG"	2.16483516483516	1.48684210526316	3.625	"24H_1_2_2017"	"24H"	"1"	"2"	"2017"	"NO"	"1"
"BNDVI"	0.5	0.282208588957055	0.674418604651163	"24H_1_2_2018"	"24H"	"1"	"2"	"2018"	"NO"	"1"
"BWDR"	-0.538461538461538	-0.696881798404641	-0.320754716981132	"24H_1_2_2018"	"24H"	"1"	"2"	"2018"	"NO"	"1"
"CHIG"	1.90769230769231	0.643410852713178	4.68421052631579	"24H_1_2_2018"	"24H"	"1"	"2"	"2018"	"NO"	"1"
"GNDVI"	0.488188976377953	0.243401759530792	0.700787401574803	"24H_1_2_2018"	"24H"	"1"	"2"	"2018"	"NO"	"1"
"SRATG"	2.90769230769231	1.64341085271318	5.68421052631579	"24H_1_2_2018"	"24H"	"1"	"2"	"2018"	"NO"	"1"
"BNDVI"	0.453237410071942	0.242165242165242	0.611764705882353	"24H_1_3_2017"	"24H"	"1"	"3"	"2017"	"NO"	"1"
"BWDR"	-0.58004158004158	-0.718346253229974	-0.413276231263383	"24H_1_3_2017"	"24H"	"1"	"3"	"2017"	"NO"	"1"
"CHIG"	1.45161290322581	0.394160583941606	3.54545454545455	"24H_1_3_2017"	"24H"	"1"	"3"	"2017"	"NO"	"1"
"GNDVI"	0.420560747663551	0.164634146341463	0.639344262295082	"24H_1_3_2017"	"24H"	"1"	"3"	"2017"	"NO"	"1"
"SRATG"	2.45161290322581	1.39416058394161	4.54545454545455	"24H_1_3_2017"	"24H"	"1"	"3"	"2017"	"NO"	"1"
"BNDVI"	0.50197628458498	0.261971830985915	0.672955974842767	"24H_1_3_2018"	"24H"	"1"	"3"	"2018"	"NO"	"1"
"BWDR"	-0.536585365853659	-0.707953063885267	-0.323155216284987	"24H_1_3_2018"	"24H"	"1"	"3"	"2018"	"NO"	"1"
"CHIG"	2.27272727272727	0.542857142857143	5.07407407407407	"24H_1_3_2018"	"24H"	"1"	"3"	"2018"	"NO"	"1"
"GNDVI"	0.531914893617021	0.213483146067416	0.717277486910995	"24H_1_3_2018"	"24H"	"1"	"3"	"2018"	"NO"	"1"
"SRATG"	3.27272727272727	1.54285714285714	6.07407407407407	"24H_1_3_2018"	"24H"	"1"	"3"	"2018"	"NO"	"1"
"BNDVI"	0.408	0.189448441247002	0.571428571428571	"24H_1_4_2017"	"24H"	"1"	"4"	"2017"	"NO"	"1"
"BWDR"	-0.615720524017467	-0.74406604747162	-0.463414634146341	"24H_1_4_2017"	"24H"	"1"	"4"	"2017"	"NO"	"1"
"CHIG"	1.46666666666667	0.294117647058824	3.81818181818182	"24H_1_4_2017"	"24H"	"1"	"4"	"2017"	"NO"	"1"
"GNDVI"	0.423076923076923	0.128205128205128	0.65625	"24H_1_4_2017"	"24H"	"1"	"4"	"2017"	"NO"	"1"
"SRATG"	2.46666666666667	1.29411764705882	4.81818181818182	"24H_1_4_2017"	"24H"	"1"	"4"	"2017"	"NO"	"1"
"BNDVI"	0.453333333333333	0.192982456140351	0.639344262295082	"24H_1_4_2018"	"24H"	"1"	"4"	"2018"	"NO"	"1"
"BWDR"	-0.579961464354528	-0.742424242424242	-0.375	"24H_1_4_2018"	"24H"	"1"	"4"	"2018"	"NO"	"1"
"CHIG"	1.57142857142857	0.379888268156425	3.95	"24H_1_4_2018"	"24H"	"1"	"4"	"2018"	"NO"	"1"
"GNDVI"	0.44	0.15962441314554	0.663865546218487	"24H_1_4_2018"	"24H"	"1"	"4"	"2018"	"NO"	"1"
"SRATG"	2.57142857142857	1.37988826815642	4.95	"24H_1_4_2018"	"24H"	"1"	"4"	"2018"	"NO"	"1"
"BNDVI"	0.4	0.144329896907216	0.603174603174603	"24H_1_5_2017"	"24H"	"1"	"5"	"2017"	"NO"	"1"
"BWDR"	-0.621621621621621	-0.764080765143464	-0.424501424501424	"24H_1_5_2017"	"24H"	"1"	"5"	"2017"	"NO"	"1"
"CHIG"	1.44329896907217	0.258426966292135	4.33333333333333	"24H_1_5_2017"	"24H"	"1"	"5"	"2017"	"NO"	"1"
"GNDVI"	0.419161676646707	0.114427860696517	0.684210526315789	"24H_1_5_2017"	"24H"	"1"	"5"	"2017"	"NO"	"1"
"SRATG"	2.44329896907217	1.25842696629213	5.33333333333333	"24H_1_5_2017"	"24H"	"1"	"5"	"2017"	"NO"	"1"
"BNDVI"	0.503937007874016	0.272727272727273	0.700934579439252	"24H_1_5_2018"	"24H"	"1"	"5"	"2018"	"NO"	"1"
"BWDR"	-0.534713763702801	-0.702127659574468	-0.274900398406374	"24H_1_5_2018"	"24H"	"1"	"5"	"2018"	"NO"	"1"
"CHIG"	1.83018867924528	0.54	5.1	"24H_1_5_2018"	"24H"	"1"	"5"	"2018"	"NO"	"1"
"GNDVI"	0.477832512315271	0.21259842519685	0.71830985915493	"24H_1_5_2018"	"24H"	"1"	"5"	"2018"	"NO"	"1"
"SRATG"	2.83018867924528	1.54	6.1	"24H_1_5_2018"	"24H"	"1"	"5"	"2018"	"NO"	"1"
"BNDVI"	0.446808510638298	0.179347826086957	0.689189189189189	"24H_2_1_2017"	"24H"	"2"	"1"	"2017"	"LO"	"1"
"BWDR"	-0.585365853658536	-0.748697162709902	-0.295774647887324	"24H_2_1_2017"	"24H"	"2"	"1"	"2017"	"LO"	"1"
"CHIG"	1.51612903225806	0.328040194572453	5.66666666666667	"24H_2_1_2017"	"24H"	"2"	"1"	"2017"	"LO"	"1"
"GNDVI"	0.431192660550459	0.140908303590174	0.739130434782609	"24H_2_1_2017"	"24H"	"2"	"1"	"2017"	"LO"	"1"
"SRATG"	2.51612903225806	1.32804019457245	6.66666666666667	"24H_2_1_2017"	"24H"	"2"	"1"	"2017"	"LO"	"1"
"BNDVI"	0.472118959107807	0.187660668380463	0.653846153846154	"24H_2_1_2018"	"24H"	"2"	"1"	"2018"	"LO"	"1"
"BWDR"	-0.563876651982379	-0.744892324682496	-0.353383458646617	"24H_2_1_2018"	"24H"	"2"	"1"	"2018"	"LO"	"1"
"CHIG"	2.01408450704225	0.297293436293436	5.42307692307692	"24H_2_1_2018"	"24H"	"2"	"1"	"2018"	"LO"	"1"
"GNDVI"	0.501754385964912	0.129410301434006	0.730569948186529	"24H_2_1_2018"	"24H"	"2"	"1"	"2018"	"LO"	"1"
"SRATG"	3.01408450704225	1.29729343629344	6.42307692307692	"24H_2_1_2018"	"24H"	"2"	"1"	"2018"	"LO"	"1"
"BNDVI"	0.379310344827586	0.142118863049096	0.620512820512821	"24H_2_2_2017"	"24H"	"2"	"2"	"2017"	"LO"	"1"
"BWDR"	-0.636363636363636	-0.76501860712387	-0.401515151515152	"24H_2_2_2017"	"24H"	"2"	"2"	"2017"	"LO"	"1"
"CHIG"	1.07368421052632	0.233333333333333	4	"24H_2_2_2017"	"24H"	"2"	"2"	"2017"	"LO"	"1"
"GNDVI"	0.349315068493151	0.104477611940299	0.666666666666667	"24H_2_2_2017"	"24H"	"2"	"2"	"2017"	"LO"	"1"
"SRATG"	2.07368421052632	1.23333333333333	5	"24H_2_2_2017"	"24H"	"2"	"2"	"2017"	"LO"	"1"
"BNDVI"	0.52191235059761	0.327160493827161	0.712121212121212	"24H_2_2_2018"	"24H"	"2"	"2"	"2018"	"LO"	"1"
"BWDR"	-0.517067003792668	-0.670498084291188	-0.254125412541254	"24H_2_2_2018"	"24H"	"2"	"2"	"2018"	"LO"	"1"
"CHIG"	1.98550724637681	0.776923076923077	5.29166666666667	"24H_2_2_2018"	"24H"	"2"	"2"	"2018"	"LO"	"1"
"GNDVI"	0.498181818181818	0.279778393351801	0.725714285714286	"24H_2_2_2018"	"24H"	"2"	"2"	"2018"	"LO"	"1"
"SRATG"	2.98550724637681	1.77692307692308	6.29166666666667	"24H_2_2_2018"	"24H"	"2"	"2"	"2018"	"LO"	"1"
"BNDVI"	0.436363636363636	0.162679425837321	0.686486486486486	"24H_2_3_2017"	"24H"	"2"	"3"	"2017"	"LO"	"1"
"BWDR"	-0.593830334190231	-0.756146512794782	-0.300448430493274	"24H_2_3_2017"	"24H"	"2"	"3"	"2017"	"LO"	"1"
"CHIG"	1.40625	0.288888888888889	5.55555555555556	"24H_2_3_2017"	"24H"	"2"	"3"	"2017"	"LO"	"1"
"GNDVI"	0.412844036697248	0.12621359223301	0.735294117647059	"24H_2_3_2017"	"24H"	"2"	"3"	"2017"	"LO"	"1"
"SRATG"	2.40625	1.28888888888889	6.55555555555556	"24H_2_3_2017"	"24H"	"2"	"3"	"2017"	"LO"	"1"
"BNDVI"	0.5	0.274666666666667	0.684210526315789	"24H_2_3_2018"	"24H"	"2"	"3"	"2018"	"LO"	"1"
"BWDR"	-0.538461538461538	-0.701063164477799	-0.304347826086957	"24H_2_3_2018"	"24H"	"2"	"3"	"2018"	"LO"	"1"
"CHIG"	1.83333333333333	0.558441558441559	4.92592592592593	"24H_2_3_2018"	"24H"	"2"	"3"	"2018"	"LO"	"1"
"GNDVI"	0.478260869565217	0.218274111675127	0.711229946524064	"24H_2_3_2018"	"24H"	"2"	"3"	"2018"	"LO"	"1"
"SRATG"	2.83333333333333	1.55844155844156	5.92592592592593	"24H_2_3_2018"	"24H"	"2"	"3"	"2018"	"LO"	"1"
"BNDVI"	0.38961038961039	0.164383561643836	0.632183908045977	"24H_2_4_2017"	"24H"	"2"	"4"	"2017"	"LO"	"1"
"BWDR"	-0.629116117850953	-0.755395683453237	-0.385281385281385	"24H_2_4_2017"	"24H"	"2"	"4"	"2017"	"LO"	"1"
"CHIG"	1.18811881188119	0.38121546961326	4.36842105263158	"24H_2_4_2017"	"24H"	"2"	"4"	"2017"	"LO"	"1"
"GNDVI"	0.372670807453416	0.160092807424594	0.685950413223141	"24H_2_4_2017"	"24H"	"2"	"4"	"2017"	"LO"	"1"
"SRATG"	2.18811881188119	1.38121546961326	5.36842105263158	"24H_2_4_2017"	"24H"	"2"	"4"	"2017"	"LO"	"1"
"BNDVI"	0.525216190683817	0.328185328185328	0.714285714285714	"24H_2_4_2018"	"24H"	"2"	"4"	"2018"	"LO"	"1"
"BWDR"	-0.513724534267015	-0.669865642994242	-0.25	"24H_2_4_2018"	"24H"	"2"	"4"	"2018"	"LO"	"1"
"CHIG"	2.02777777777778	0.725190839694656	5.3125	"24H_2_4_2018"	"24H"	"2"	"4"	"2018"	"LO"	"1"
"GNDVI"	0.503448275862069	0.266106442577031	0.726495726495726	"24H_2_4_2018"	"24H"	"2"	"4"	"2018"	"LO"	"1"
"SRATG"	3.02777777777778	1.72519083969466	6.3125	"24H_2_4_2018"	"24H"	"2"	"4"	"2018"	"LO"	"1"
"BNDVI"	0.458483754512635	0.202830188679245	0.746268656716418	"24H_2_5_2017"	"24H"	"2"	"5"	"2017"	"LO"	"1"
"BWDR"	-0.57563025210084	-0.737789203084833	-0.184668989547038	"24H_2_5_2017"	"24H"	"2"	"5"	"2017"	"LO"	"1"
"CHIG"	1.55128205128205	0.386363636363636	6.64705882352941	"24H_2_5_2017"	"24H"	"2"	"5"	"2017"	"LO"	"1"
"GNDVI"	0.436823104693141	0.161904761904762	0.768707482993197	"24H_2_5_2017"	"24H"	"2"	"5"	"2017"	"LO"	"1"
"SRATG"	2.55128205128205	1.38636363636364	7.64705882352941	"24H_2_5_2017"	"24H"	"2"	"5"	"2017"	"LO"	"1"
"BNDVI"	0.5	0.292604501607717	0.691056910569106	"24H_2_5_2018"	"24H"	"2"	"5"	"2018"	"LO"	"1"
"BWDR"	-0.538461538461538	-0.691006917755573	-0.292517006802721	"24H_2_5_2018"	"24H"	"2"	"5"	"2018"	"LO"	"1"
"CHIG"	1.88333333333333	0.634920634920635	5.18181818181818	"24H_2_5_2018"	"24H"	"2"	"5"	"2018"	"LO"	"1"
"GNDVI"	0.484978540772532	0.240963855421687	0.721518987341772	"24H_2_5_2018"	"24H"	"2"	"5"	"2018"	"LO"	"1"
"SRATG"	2.88333333333333	1.63492063492063	6.18181818181818	"24H_2_5_2018"	"24H"	"2"	"5"	"2018"	"LO"	"1"
"BNDVI"	0.424390243902439	0.148614609571788	0.6	"24H_3_1_2017"	"24H"	"3"	"1"	"2017"	"HI"	"1"
"BWDR"	-0.603260869565217	-0.762252346193952	-0.428571428571428	"24H_3_1_2017"	"24H"	"3"	"1"	"2017"	"HI"	"1"
"CHIG"	1.39344262295082	0.256281407035176	4.0625	"24H_3_1_2017"	"24H"	"3"	"1"	"2017"	"HI"	"1"
"GNDVI"	0.410628019323671	0.11358574610245	0.670103092783505	"24H_3_1_2017"	"24H"	"3"	"1"	"2017"	"HI"	"1"
"SRATG"	2.39344262295082	1.25628140703518	5.0625	"24H_3_1_2017"	"24H"	"3"	"1"	"2017"	"HI"	"1"
"BNDVI"	0.463687150837989	0.191666666666667	0.755102040816326	"24H_3_1_2018"	"24H"	"3"	"1"	"2018"	"HI"	"1"
"BWDR"	-0.571194762684124	-0.74303683737646	-0.16504854368932	"24H_3_1_2018"	"24H"	"3"	"1"	"2018"	"HI"	"1"
"CHIG"	1.53731343283582	0.351851851851852	6.66666666666667	"24H_3_1_2018"	"24H"	"3"	"1"	"2018"	"HI"	"1"
"GNDVI"	0.434599156118143	0.149606299212598	0.769230769230769	"24H_3_1_2018"	"24H"	"3"	"1"	"2018"	"HI"	"1"
"SRATG"	2.53731343283582	1.35185185185185	7.66666666666667	"24H_3_1_2018"	"24H"	"3"	"1"	"2018"	"HI"	"1"
"BNDVI"	0.391941391941392	0.131034482758621	0.609195402298851	"24H_3_2_2017"	"24H"	"3"	"2"	"2017"	"HI"	"1"
"BWDR"	-0.627450980392157	-0.769662921348315	-0.416666666666667	"24H_3_2_2017"	"24H"	"3"	"2"	"2017"	"HI"	"1"
"CHIG"	1.26760563380282	0.222222222222222	4.35483870967742	"24H_3_2_2017"	"24H"	"3"	"2"	"2017"	"HI"	"1"
"GNDVI"	0.387931034482759	0.1	0.685279187817259	"24H_3_2_2017"	"24H"	"3"	"2"	"2017"	"HI"	"1"
"SRATG"	2.26760563380282	1.22222222222222	5.35483870967742	"24H_3_2_2017"	"24H"	"3"	"2"	"2017"	"HI"	"1"
"BNDVI"	0.405940594059406	0.180790960451977	0.645569620253165	"24H_3_2_2018"	"24H"	"3"	"2"	"2018"	"HI"	"1"
"BWDR"	-0.617250673854447	-0.748040988547318	-0.365853658536585	"24H_3_2_2018"	"24H"	"3"	"2"	"2018"	"HI"	"1"
"CHIG"	1.22641509433962	0.321243523316062	4	"24H_3_2_2018"	"24H"	"3"	"2"	"2018"	"HI"	"1"
"GNDVI"	0.380116959064327	0.138392857142857	0.666666666666667	"24H_3_2_2018"	"24H"	"3"	"2"	"2018"	"HI"	"1"
"SRATG"	2.22641509433962	1.32124352331606	5	"24H_3_2_2018"	"24H"	"3"	"2"	"2018"	"HI"	"1"
"BNDVI"	0.416666666666667	0.166666666666667	0.672131147540984	"24H_3_3_2017"	"24H"	"3"	"3"	"2017"	"HI"	"1"
"BWDR"	-0.609195402298851	-0.754385964912281	-0.324503311258278	"24H_3_3_2017"	"24H"	"3"	"3"	"2017"	"HI"	"1"
"CHIG"	0.894308943089431	0.230337078651685	3.06451612903226	"24H_3_3_2017"	"24H"	"3"	"3"	"2017"	"HI"	"1"
"GNDVI"	0.308988764044944	0.103274559193955	0.605095541401274	"24H_3_3_2017"	"24H"	"3"	"3"	"2017"	"HI"	"1"
"SRATG"	1.89430894308943	1.23033707865169	4.06451612903226	"24H_3_3_2017"	"24H"	"3"	"3"	"2017"	"HI"	"1"
"BNDVI"	0.4816166531495	0.205063291139241	0.746666666666667	"24H_3_3_2018"	"24H"	"3"	"3"	"2018"	"HI"	"1"
"BWDR"	-0.555433856638676	-0.736725663716814	-0.183800623052959	"24H_3_3_2018"	"24H"	"3"	"3"	"2018"	"HI"	"1"
"CHIG"	1.44285714285714	0.342105263157895	5.3	"24H_3_3_2018"	"24H"	"3"	"3"	"2018"	"HI"	"1"
"GNDVI"	0.419087136929461	0.146067415730337	0.726027397260274	"24H_3_3_2018"	"24H"	"3"	"3"	"2018"	"HI"	"1"
"SRATG"	2.44285714285714	1.34210526315789	6.3	"24H_3_3_2018"	"24H"	"3"	"3"	"2018"	"HI"	"1"
"BNDVI"	0.517985611510791	0.209549071618037	0.704918032786885	"24H_3_4_2017"	"24H"	"3"	"4"	"2017"	"HI"	"1"
