"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	NA	NA
"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Sandaracinaceae"	"Sandaracinus"
"Bacteria"	"Chloroflexi"	NA	NA	NA	NA
"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridium_sensu_stricto_1"
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"NS11-12_marine_group"	NA
"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	NA	NA	NA
"Bacteria"	"Armatimonadetes"	"Chthonomonadetes"	"Chthonomonadales"	"Chthonomonadaceae"	"Chthonomonas"
"Bacteria"	"Cyanobacteria"	"Sericytochromatia"	NA	NA	NA
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA
"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	NA	NA
"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Rubinisphaeraceae"	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Acidobacteria"	"Subgroup_6"	NA	NA	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	"Gemmata"
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Acidobacteria"	"Blastocatellia_(Subgroup_4)"	"Blastocatellales"	"Blastocatellaceae"	NA
"Bacteria"	"Cyanobacteria"	"Sericytochromatia"	NA	NA	NA
"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	"Zavarzinella"
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	NA
"Bacteria"	"Acidobacteria"	"Subgroup_6"	NA	NA	NA
"Bacteria"	"Armatimonadetes"	NA	NA	NA	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Rubinisphaeraceae"	NA
"Bacteria"	"Entotheonellaeota"	"Entotheonellia"	"Entotheonellales"	"Entotheonellaceae"	NA
"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Chthoniobacterales"	"Chthoniobacteraceae"	"Chthoniobacter"
"Bacteria"	"Patescibacteria"	"Gracilibacteria"	"Candidatus_Peribacteria"	NA	NA
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"PLTA13"	NA	NA
"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	NA	NA	NA
"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	"Phaeodactylibacter"
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"CCD24"	NA	NA
"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Micavibrionales"	NA	NA
"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	NA	NA	NA
"Bacteria"	"Bacteroidetes"	"Ignavibacteria"	"OPB56"	NA	NA
"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	NA
"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"PAUC26f"
"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Chthoniobacterales"	"Chthoniobacteraceae"	"Chthoniobacter"
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Proteobacteria"	NA	NA	NA	NA
"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	NA	NA
"Bacteria"	"Acidobacteria"	NA	NA	NA	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Cyanobacteria"	"Sericytochromatia"	NA	NA	NA
"Bacteria"	"Omnitrophicaeota"	"Omnitrophia"	"Omnitrophales"	"Omnitrophaceae"	"Candidatus_Omnitrophus"
"Bacteria"	"Omnitrophicaeota"	NA	NA	NA	NA
"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27_clade"
"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27_clade"
"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	NA	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	NA
"Bacteria"	"Patescibacteria"	"Gracilibacteria"	"Candidatus_Peribacteria"	NA	NA
"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Heliobacteriaceae"	"Hydrogenispora"
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Pirellula"
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	NA
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	NA	NA
"Bacteria"	"FBP"	NA	NA	NA	NA
"Bacteria"	"Planctomycetes"	"vadinHA49"	NA	NA	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"P3OB-42"	NA
"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Tepidisphaerales"	"WD2101_soil_group"	NA
"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Tepidisphaerales"	NA	NA
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Halomonadaceae"	"Halomonas"
"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Caulobacter"
"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	NA	NA
"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Caldilineales"	"Caldilineaceae"	"Litorilinea"
"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	NA
"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridium_sensu_stricto_7"
"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Thermoactinomycetaceae"	"Kroppenstedtia"
"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Flaviaesturariibacter"
"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Ardenticatenales"	"Ardenticatenaceae"	NA
"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridium_sensu_stricto_10"
"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Chthoniobacterales"	"Xiphinematobacteraceae"	"Candidatus_Xiphinematobacter"
"Bacteria"	"Elusimicrobia"	"Lineage_IIb"	NA	NA	NA
"Bacteria"	"Acidobacteria"	"Subgroup_6"	"Unknown_Order"	"Unknown_Family"	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Pir4_lineage"
"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Tepidisphaerales"	"WD2101_soil_group"	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Actinobacteria"	"Actinobacteria"	NA	NA	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
"Bacteria"	"Planctomycetes"	"Pla4_lineage"	NA	NA	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	NA
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	"Chiayiivirga"
"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Tistrellales"	"Geminicoccaceae"	"Candidatus_Alysiosphaera"
"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"env.OPS_17"	NA
"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Chloroflexaceae"	NA
"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	NA
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Cellvibrionaceae"	NA
"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	NA
"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Tepidisphaerales"	"WD2101_soil_group"	NA
"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	NA
"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	"Peredibacter"
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Schlesneriaceae"	"Schlesneria"
"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Verrucomicrobiaceae"	NA
"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	NA
"Bacteria"	"Acidobacteria"	"Subgroup_17"	NA	NA	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	"Gemmata"
"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Tepidisphaerales"	"WD2101_soil_group"	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	NA
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Diplorickettsiales"	"Diplorickettsiaceae"	NA
"Bacteria"	"Actinobacteria"	"Actinobacteria"	NA	NA	NA
"Bacteria"	"Acidobacteria"	"Thermoanaerobaculia"	"Thermoanaerobaculales"	"Thermoanaerobaculaceae"	"Subgroup_10"
"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Chthoniobacterales"	"01D2Z36"	NA
"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	"Fimbriiglobus"
"Bacteria"	"Acidobacteria"	"Subgroup_6"	"Unknown_Order"	"Unknown_Family"	"Vicinamibacter"
"Bacteria"	"Bacteroidetes"	"Ignavibacteria"	"Ignavibacteriales"	"Ignavibacteriaceae"	"Ignavibacterium"
"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Thermoactinomycetaceae"	"Shimazuella"
"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Hymenobacteraceae"	"Hymenobacter"
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA
"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"UBA12409"	NA
"Bacteria"	"Patescibacteria"	NA	NA	NA	NA
"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Caldilineales"	"Caldilineaceae"	NA
"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Kaistiaceae"	"Kaistia"
"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Tistrellales"	"Geminicoccaceae"	NA
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Cellvibrionaceae"	NA
"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"Bacteria"	"Nitrospirae"	"4-29-1"	NA	NA	NA
"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	NA
"Bacteria"	"Bacteroidetes"	"Bacteroidia"	NA	NA	NA
"Bacteria"	"Acidobacteria"	"Blastocatellia_(Subgroup_4)"	NA	NA	NA
"Bacteria"	"Planctomycetes"	"Pla4_lineage"	NA	NA	NA
"Bacteria"	"Planctomycetes"	"OM190"	NA	NA	NA
"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"AKYH767"	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	NA	NA
"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"Oligoflexaceae"	"Oligoflexus"
"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Chthoniobacterales"	"Chthoniobacteraceae"	NA
"Bacteria"	"Elusimicrobia"	"Lineage_IIa"	NA	NA	NA
"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Tepidisphaerales"	"WD2101_soil_group"	NA
"Bacteria"	"Proteobacteria"	NA	NA	NA	NA
"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Microtrichales"	"Microtrichaceae"	NA
"Bacteria"	"Acidobacteria"	"Subgroup_6"	"Unknown_Order"	"Unknown_Family"	NA
"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	NA	NA
"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"GOUTB8"
"Bacteria"	"Planctomycetes"	"OM190"	NA	NA	NA
"Bacteria"	"Acidobacteria"	"Subgroup_6"	NA	NA	NA
"Bacteria"	"Firmicutes"	NA	NA	NA	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Subgroup_13"	NA	NA
"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"AKAU3564_sediment_group"	NA
"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Pedomicrobium"
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Methylophilaceae"	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Acidobacteria"	"Subgroup_6"	NA	NA	NA
"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"AKAU3564_sediment_group"	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	NA
"Bacteria"	"Cyanobacteria"	"Sericytochromatia"	NA	NA	NA
"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	NA
"Bacteria"	"Acidobacteria"	"Thermoanaerobaculia"	"Thermoanaerobaculales"	"Thermoanaerobaculaceae"	"Subgroup_10"
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Blfdi19"	NA
"Bacteria"	"Proteobacteria"	NA	NA	NA	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	NA	NA
"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"AKYH767"	NA
"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	NA	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Pirellula"
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Pir4_lineage"
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Diplorickettsiales"	"Diplorickettsiaceae"	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Cyanobacteria"	"Sericytochromatia"	NA	NA	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Chloroflexi"	"KD4-96"	NA	NA	NA
"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"NS9_marine_group"	NA
"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Chthoniobacterales"	"Chthoniobacteraceae"	"Chthoniobacter"
"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	NA
"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Tepidisphaerales"	NA	NA
"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	NA
"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	NA
"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"A0839"	NA
"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Aquipuribacter"
"Bacteria"	"Hydrogenedentes"	"Hydrogenedentia"	"Hydrogenedentiales"	"Hydrogenedensaceae"	NA
"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	NA	NA
"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA
"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	NA
"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Anaerocolumna"
"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	NA	NA	NA
"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	NA
"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Phaselicystidaceae"	"Phaselicystis"
"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	"A4b"	NA
"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	"A4b"	NA
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA
"Bacteria"	"Proteobacteria"	NA	NA	NA	NA
"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
"Bacteria"	"Proteobacteria"	NA	NA	NA	NA
"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Methylacidiphilales"	"Methylacidiphilaceae"	NA
"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	"A4b"	NA
"Bacteria"	"Acidobacteria"	"Subgroup_11"	NA	NA	NA
"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	NA	NA	NA
"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"BIrii41"	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	NA
"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Roseomonas"
"Bacteria"	"Actinobacteria"	NA	NA	NA	NA
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Steroidobacterales"	"Steroidobacteraceae"	"Povalibacter"
"Bacteria"	"Chloroflexi"	"KD4-96"	NA	NA	NA
"Bacteria"	"Chloroflexi"	NA	NA	NA	NA
"Bacteria"	"Chloroflexi"	NA	NA	NA	NA
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA
"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	NA
"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	NA	NA
"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Sandaracinaceae"	NA
"Bacteria"	"Chloroflexi"	NA	NA	NA	NA
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	NA	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Rhodopirellula"
"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	NA	NA	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	"A4b"	NA
"Bacteria"	"Patescibacteria"	NA	NA	NA	NA
"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	NA
"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27_clade"
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	NA
"Bacteria"	"Acidobacteria"	"Thermoanaerobaculia"	"Thermoanaerobaculales"	"Thermoanaerobaculaceae"	"Subgroup_10"
"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	"Gaiellaceae"	"Gaiella"
"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Microtrichales"	"Ilumatobacteraceae"	NA
"Bacteria"	"Armatimonadetes"	NA	NA	NA	NA
"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Umezawaea"
"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	NA
"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	NA	NA
"Bacteria"	"Proteobacteria"	NA	NA	NA	NA
"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA
"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	NA	NA
"Bacteria"	"Bacteroidetes"	"Ignavibacteria"	"SJA-28"	NA	NA
"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Acidobacteriales"	NA	NA
"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA
"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"NS11-12_marine_group"	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	NA
"Bacteria"	"Actinobacteria"	"Actinobacteria"	NA	NA	NA
"Bacteria"	"Chloroflexi"	NA	NA	NA	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	NA
"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	NA	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	NA
"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Chloroflexaceae"	"Candidatus_Chloroploca"
"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"
"Bacteria"	"Acidobacteria"	"Subgroup_6"	NA	NA	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Pirellulales"	"Pirellulaceae"	"Pir4_lineage"
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	NA
"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	NA
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	NA	NA
"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"	"Candidatus_Amoebophilus"
"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	"A4b"	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	NA	NA	NA
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	NA
"Bacteria"	"Acidobacteria"	"Subgroup_6"	NA	NA	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Elsterales"	NA	NA
"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptosporangiales"	"Thermomonosporaceae"	NA
"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Thermomicrobiales"	"JG30-KF-CM45"	NA
"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Caulobacter"
"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	NA
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Gammaproteobacteria_Incertae_Sedis"	"Unknown_Family"	"Acidibacter"
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Thermomicrobiales"	"JG30-KF-CM45"	NA
"Bacteria"	"Acidobacteria"	"Subgroup_6"	NA	NA	NA
"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"Bryobacter"
"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"R7C24"	NA	NA
"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Verrucomicrobiaceae"	"Verrucomicrobium"
"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Gemmatales"	"Gemmataceae"	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	NA	NA	NA	NA	NA
"Bacteria"	"Planctomycetes"	"BD7-11"	NA	NA	NA
"Bacteria"	"Planctomycetes"	"OM190"	NA	NA	NA
"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"
